id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,correoelec,latitud,longitud,fecha_alta
9388000,14039722516003541000018998S4,LITTLE CAESARS TERRANOVA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,PABLO NERUDA,AVENIDA,Providencia,CALLE,Alberta,CALLE,Bogotá,2928,,,COLONIA,PROVIDENCIA,,,,44630,14,Jalisco,039,Guadalajara,0001,Guadalajara                                                                                                   ,0577,001,,20.69802956,-103.3860551,2022-11
9388012,14101722516000531000018998S6,LITTLE CAESARS TONALA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,TONALTECAS,CALLE,Constitución,CALLE,Emiliano Zapata,CALLE,Alberca Soledad,71,,,COLONIA,TONALA CENTRO,,,,45400,14,Jalisco,101,Tonalá,0001,Tonalá                                                                                                        ,0895,041,,20.62719696,-103.2456675,2022-11
9387999,14098722516000831000018998S8,LITTLE CAESARS TORRES BODET EL SAUZ,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,JAIME TORRES BODET,CALLE,Islas Bálticas,CALLE,Isla Gomera,CALLE,Ninguno,3195,,,COLONIA,LOMA BONITA,,,,45608,14,Jalisco,098,San Pedro Tlaquepaque,0001,Tlaquepaque                                                                                                   ,2362,026,,20.62419161,-103.3958739,2022-11
9388001,14120722516002851000018998S6,LITTLE CAESARS VALLARTA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,VALLARTA EJE PONIENTE,CALZADA,Central,CALLE,Álvaro del Portillo,CALZADA,Nueva,6039,,,COLONIA,CIUDAD GRANJA,,,,45010,14,Jalisco,120,Zapopan,0001,Zapopan                                                                                                       ,1206,023,,20.68520886,-103.442561,2022-11
1698063,14120722517000523011018998S1,LITTLE CAESARS VOLCANES,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,6 a 10 personas,AVENIDA,EL COLLI,CALLE,Volcán del Colli,CALLE,Volcán Boquerón,CALLE,Volcán Cofre de Perote,2102,,,COLONIA,EL COLLI,EDIFICIO COMERCIAL Y DE SERVICIOS,,,45070,14,Jalisco,120,Zapopan,0001,Zapopan                                                                                                       ,4446,027,,20.64611649,-103.4284089,2014-12
10364943,14098722517004453000000000S5,PIZZA LITTLE CAESARS,DAL RESTAURANTES SA,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,AVENIDA,SALVADOR OROZCO LORETO,CALLE,CAPULIN,CALLE,CIRUELA,CALLE,PIÑA,1319,,,COLONIA,LAS HUERTAS,,,,45589,14,Jalisco,098,San Pedro Tlaquepaque,0001,Tlaquepaque                                                                                                   ,1044,025,,20.61350717,-103.3037023,2024-11
9300448,14067722517002211000000000U4,PIZZERIA LITTLE CAESARS,SIZZLING PLATTER DE MEXICO SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,0 a 5 personas,AVENIDA,FRANCISCO MEDINA ASCENCIO,CALLE,INDUSTRIAS,,SIN REFERENCIA,PRIVADA,COPA DE ORO,2768,,,SUPERMANZANA,ESTERO ELSALADO,,,,48335,14,Jalisco,067,Puerto Vallarta,0001,Puerto Vallarta                                                                                               ,0942,021,,20.66780886,-105.2478551,2020-11
6709064,15058311999000033010018998S9,LITTLE CAERSARS CARMELO PEREZ,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,101 a 250 personas,AVENIDA,CHIMALHUACÁN,CALLE,Avenida las Torres,CALLE,Cielito Lindo,CALLE,Marieta,524,,,COLONIA,BENITO JUAREZ,,,,57000,15,México,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,0789,004,,19.39765948,-98.99735761,2016-01
9312700,15025722517001701000000000U2,LITTLE CAESAERS,SIZZLING PLATTER DE MEXICO SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,0 a 5 personas,AVENIDA,MORELOS,CALLEJON,LA COMPAÑIA,CALLE,CALLE A SAN MARTIN CUAUTLALPAN,CALLE,CALLE A SAN MARTÍN CUAUTLALPAN,,,,PUEBLO,SAN GREGORIO CUAUTZINGO,,,,56640,15,México,025,Chalco,0005,San Gregorio Cuautzingo                                                                                       ,0044,018,,19.26545631,-98.85592564,2020-11
6759414,15033722517004543000028193S9,LITTLE CAESAR PIZZA,COMESTIBLES Y ALIMENTOS INTERNACIONALES ,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,INSURGENTES,CALLE,SOR JUANA INES DE LA CRUZ,CALLE,AGRICULTURA,CERRADA,NINGUNO,17,,,BARRIO,LA CURIELA,,,,55030,15,México,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,0135,007,,19.59980779,-99.05202411,2016-10
6744191,15081722517001152011018998S1,LITTLE CAESAR POWER CENTER TECAMAC,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,FEDERAL MÉXICO-PACHUCA,CALLE,De la Barranca,CALLE,Ninguno,CALLE,Tecámac,,,,COLONIA,HUEYOTENCO,,POWER CENTER TECAMAC,SN,55770,15,México,081,Tecámac,0025,San Martín Azcatepec                                                                                          ,0147,001,,19.6965363,-98.98204131,2016-10
8381829,15013722517001503000000000S8,LITTLE CAESARS,SERVICIOS DE ALIMENTOS SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,AVENIDA CALACOAYA,CALLE,VICENTE GUERRERO,CALLE,ALTAMIRANO,CALLEJON,ALTAMIRANO,64,0,,COLONIA,LOMAS DE GUADALUPE,,,,52985,15,México,013,Atizapán de Zaragoza,0001,Ciudad López Mateos                                                                                           ,0255,025,LC24CALACOAYA@CESARSPIZZA.COM,19.53519183,-99.23845656,2019-11
9577924,15024722517000823000000000S8,LITTLE CAESARS,FRANQUICIA GRUPO CEVER SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,20 DE NOVIEMBRE,CALLE,IGNACIO ZARAGOZA,CALLE,IGNACIO LOPEZ RAYON,CALLE,IGNACIO ZARAGOZA,112,,,COLONIA,BARRIO EL NOPALITO,,,,54800,15,México,024,Cuautitlán,0001,Cuautitlán                                                                                                    ,0032,020,LC36CUAUTITLAN@CESAPIZZA.COM.MX,19.67066888,-99.18169638,2024-11
9521112,15024722517000573000000000U9,LITTLE CAESARS,CESARS PIZZA  SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,AVENIDA,6,CALLE,29,PRIVADA,NINGUNO,CALLE,4,203,,LT 5,FRACCIONAMIENTO,FRACCIONAMIENTO SAN BLAS I,,,,54870,15,México,024,Cuautitlán,0001,Cuautitlán                                                                                                    ,0263,021,,19.66156028,-99.16427044,2024-11
9293074,15025722516000361000028193S8,LITTLE CAESARS,COMESTIBLES Y ALIMENTOS INTERNACIONALES SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,CUAUHTEMOC,CALLE,REFORMA,CALLE,NICOLAS BRAVO,PROLONGACION,VICENTE GUERRERO,,,,UNIDAD HABITACIONAL,CHALCO CENTRO,,,,56600,15,México,025,Chalco,0001,Chalco de Díaz Covarrubias                                                                                    ,1201,015,,19.26066764,-98.89620097,2020-11
8802191,15106722516001483000004505S4,LITTLE CAESARS 127 TOTOLTEPEC,COPIZZA S DE RL DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,OTRO(ESPECIFIQUE),PASEO TOTOLTEPEC,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,102,,,COLONIA,DELEGACION SANTA MARIA TOLTEPEC,,,,50245,15,México,106,Toluca,0233,Crespa Floresta                                                                                               ,4475,004,JHERNANDEZM@GRUPOINLOSA.COM,19.31010562,-99.58572815,2019-11
9455346,15014722516000173000004505S1,LITTLE CAESARS ATLACOMULCO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,BOULEVARD ARTURO MONTIEL ROJAS,CALLE,Ninguno,CALLE,Ninguno,PRIVADA,Ninguno,1021,,,COLONIA,LAS MERCEDES,CENTRO Y PLAZA COMERCIAL,PLAZA ATLACOMULCO,,50455,15,México,014,Atlacomulco,0001,Atlacomulco de Fabela                                                                                         ,0271,001,JHERNANDEZM@GRUPOINLOSA.COM,19.79189459,-99.88901557,2023-11
9387986,15058722516001671000018998S0,LITTLE CAESARS AV CENTRAL,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,CALLE,AVENIDA CENTRAL CARLOS HANK GONZÁLEZ,CALLE,Boulevard Bosques de los Continentes,CALLE,Avenida Bosques de Asia,CALLE,Bosque de Arabia,339,,,COLONIA,BOSQUES DE ARAGON,,,,57170,15,México,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,0219,020,,19.46818251,-99.05623415,2022-11
9387976,15081722516000831000018998S3,LITTLE CAESARS CHABACANO,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,CALLE,CHABACANOS,CALLE,Duraznos,CALZADA,De La Hacienda,BOULEVARD,Ojo de Agua,150,,,FRACCIONAMIENTO,OJO DE AGUA,,,,55770,15,México,081,Tecámac,0019,Ojo de Agua                                                                                                   ,0128,024,,19.67456833,-99.02878986,2022-11
9387963,15025722516000371000018998S7,LITTLE CAESARS CHALCO CENTRO,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,OTRO(ESPECIFIQUE),CUAUHTEMOC,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,619,,,COLONIA,CHALCO DE DIAZ COVARRUBIAS,,,,56600,15,México,025,Chalco,0001,Chalco de Díaz Covarrubias                                                                                    ,1201,015,,19.26054371,-98.8959299,2022-11
9454883,15076722516000113000004505S6,LITTLE CAESARS CIRCUITO MEXIQUENSE,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,1327,,,COLONIA,SANTA MARIA,,,,52104,15,México,054,Metepec,0049,San Salvador Tizatlalli                                                                                       ,1237,017,JHERNANDEZM@GRUPOINLOSA.COM,19.25604396,-99.55329409,2023-11
9389749,15033722516002691000018998S0,LITTLE CAESARS CIUDAD AZTECA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,BOULEVARD,BOULEVARD DE LOS AZTECAS,CALLE,Teotihuacán,CALLE,Texcoco,ANDADOR,Andador de los Sacerdotes,,,,COLONIA,CIUDAD AZTECA PRIMERA SECCION,,,,55120,15,México,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,2358,009,,19.54052332,-99.03272588,2022-11
9394061,15106722516001653000004505S5,LITTLE CAESARS EL PACIFICO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALZADA,PEMEX DEL PACÍFICO,CALLE,A San Miguel Zacango,AVENIDA,Alpinismo,PRIVADA,El Limoncito,1110,,,COLONIA,CACALOMACAN CENTRO,,,,50265,15,México,106,Toluca,0043,Cacalomacán                                                                                                   ,487A,008,JHERNANDEZM@GRUPOINLOSA.COM,19.2569074,-99.69474637,2023-11
9389459,15104722516001461000018998S8,LITTLE CAESARS GUSTAVO BAZ,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,CALLE,VÍA GUSTAVO BAZ,CALLE,Durazno,CALLE,Lázaro Cárdenas,AVENIDA,Del Seguro Social,22,,,COLONIA,TEQUESQUINAHUAC,,,,54020,15,México,104,Tlalnepantla de Baz,0001,Tlalnepantla                                                                                                  ,0139,009,,19.56125833,-99.20316625,2022-11
9445676,15025722516000382000018998S4,LITTLE CAESARS HACIENDA CUAUTZINGO,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,6 a 10 personas,AVENIDA,MORELOS,CALLEJON,La Compañía,CALLE,A San Martín Cuautlalpan,PROLONGACION,Benito Juárez,500,,,COLONIA,SAN GREGORIO CUAUTZINGO,,,,56640,15,México,025,Chalco,0005,San Gregorio Cuautzingo                                                                                       ,0044,018,,19.26536807,-98.85595697,2023-11
9387977,15104722516001451000018998S9,LITTLE CAESARS IXTACALA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,DE LOS EJIDOS,CALLE,Ninguno,PRIVADA,Ninguno,PRIVADA,Privada de los Reyes,170,,,COLONIA,LOS REYES IZTACALA,,,,54090,15,México,104,Tlalnepantla de Baz,0001,Tlalnepantla                                                                                                  ,0868,003,,19.52334637,-99.19282075,2022-11
9387992,15039722516000921000018998S0,LITTLE CAESARS IXTAPALUCA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,CUAUHTÉMOC,CALLE,Miguel Hidalgo y Costilla,CALLE,Licenciado Benito Juárez García Sur,CALLE,Municipio Libre,,,,COLONIA,IXTAPALUCA CENTRO,,,,56530,15,México,039,Ixtapaluca,0001,Ixtapaluca                                                                                                    ,1902,006,,19.31420944,-98.88551146,2022-11
2308804,15033722517000093011018998S9,LITTLE CAESARS JARDINES DE MORELOS,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,JARDINES DE MORELOS,CALLE,Camelias,CALLE,Lis,CALLE,Tulipán,,2,,FRACCIONAMIENTO,LOS LAURELES,,,,55090,15,México,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,1487,044,,19.59968049,-99.01000108,2014-12
9387959,15033722516002681000018998S1,LITTLE CAESARS LAS AMERICAS,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,PASEO DE LAS AMERICAS,CALLE,Ninguno,CALLE,Ninguno,CALLE,Ninguno,139,,,ZONA COMERCIAL,PLAZA LAS AMERICAS,,LAS AMERICAS,A-09,55070,15,México,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,4941,070,,19.58563289,-99.0216944,2022-11
9387982,15081722516000841000018998S2,LITTLE CAESARS LIVING TECAMAC,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,BOULEVARD,OJO DE AGUA,CALLE,Chabacanos,CALLE,Duraznos,CALZADA,De La Hacienda,377,,,COLONIA,FRACCIONAMIENTO LOS HEROES,,,,55764,15,México,081,Tecámac,0019,Ojo de Agua                                                                                                   ,0128,024,,19.67456379,-99.02884125,2022-11
9389494,15058722516001661000018998S1,LITTLE CAESARS METRO IMPULSORA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,AVENIDA DE LAS ZAPATAS,CALLE,Avenida Central Carlos Hank González,CALLE,Hacienda de Xajay,OTRO(ESPECIFIQUE),Sin Referencia,185,,,COLONIA,IMPULSORA POPULAR AVICOLA,,,,57130,15,México,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,0149,035,,19.48559328,-99.0485489,2022-11
9387988,15081722516000851000018998S1,LITTLE CAESARS OZUMBILLA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,CALLE,AVENIDA NACIONAL (CARRETERA FEDERAL MÉXICO-PACHUCA),CALLE,16 de Septiembre,CALLE,Morelos,CALLE,20 de Noviembre,28,,,COLONIA,OZUMBILLA,,,,55760,15,México,081,Tecámac,0019,Ojo de Agua                                                                                                   ,0170,008,,19.67845764,-98.99903043,2022-11
6734672,15057722517001513000028193M4,LITTLE CAESARS PIZZA,COMESTIBLES Y ALIMENTOS INTERNACIONALES ,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,AV. GUSTAVO BAZ PRADA,AVENIDA,AV. HACIENDA DE VALPARAISO,AVENIDA,AVENIDA HACIENDA DE LA ENCARNACION,,,187,,,FRACCIONAMIENTO,HACIENDA DE ECHEGARAY,,,8,53300,15,México,057,Naucalpan de Juárez,0001,Naucalpan de Juárez                                                                                           ,1309,017,,19.49155805,-99.22788613,2016-10
9292197,15120722516000301000000000U3,LITTLE CAESARS PIZZA,ZUMPANGO PIZZAS SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,CALLE,JORGE JIMENEZ CANTU,CALLE,LIBRAMIENTO LUIS DONALDO COLOSIO,CALLE,2 DE MARZO,CALLE,LIBRAMIENTO LUIS DONALDO COLOSIO,45,,,BARRIO,SAN JUAN,,,,,15,México,120,Zumpango,0001,Zumpango de Ocampo                                                                                            ,0293,027,ICL7ZUMPANGOCENTRO@CAESARPIZZZA.COM,19.79687538,-99.10500234,2020-11
11409103,15120722517001223000000000S6,LITTLE CAESARS PIZZA,CESARS PIZZA SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,CARRETERA ZUMPANGO LOS REYES ACOZAC,CALLE,PASEOS DEL LAGO,CALLE,NINGUNO,CALLE,CARRETERA ZUMPANGO A LOS REYES ACOZAC,0,,,FRACCIONAMIENTO,PASEOS DEL LAGO,,,,55635,15,México,120,Zumpango,0007,Paseos del Lago [Fraccionamiento]                                                                             ,0787,013,,19.78896707,-99.05882625,2024-11
6759413,15057722517001533001000000S2,LITTLE CAESARS PIZZA,CESARS PIZZA SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,0 a 5 personas,AVENIDA,ALCANFORES,CALLE,POPOCATEPETL,CALLE,IZTACCIHUATL,CALLE,NEVADO DE TOLUCA,107,0,,COLONIA,JARDINES DE SAN MATEO,,,,53714,15,México,057,Naucalpan de Juárez,0001,Naucalpan de Juárez                                                                                           ,0156,023,,19.48823965,-99.2629364,2016-10
11334268,15121722517003563000000000U1,LITTLE CAESARS PIZZA,GRUPO OPERADORA DAJOSE SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,HACIENDA DE SIERRA VIEJA,OTRO(ESPECIFIQUE),NINGUNO,CALLE,HACIENDA XALPA,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,0,16,,FRACCIONAMIENTO,HACIENDA DEL PARQUE PLAZA ROTHERDAM,CENTRO Y PLAZA COMERCIAL,ROTHERDAM,16-17,54769,15,México,121,Cuautitlán Izcalli,0001,Cuautitlán Izcalli                                                                                            ,1231,060,,19.60054034,-99.19185373,2024-11
9387955,15033722516002661000000000U7,LITTLE CAESARS PIZZA,CESARS PIZZA SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,VIA JOSE MARIA MORELOS,CALLE,ONIMEX,CALLE,NINGUNO,BOULEVARD,ECATEPEC,172,,,COLONIA,LOS LAURELES,,,,55090,15,México,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,4759,033,,19.58207826,-99.04158643,2022-11
6759415,15013722517001333001000000S0,LITTLE CAESARS PIZZA,CESARS PIZZA SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,CALLE DE LOS CISNES,CALLE,NINGUNO,CALLE,CALLE DEL RUISEÑOR,59,,,FRACCIONAMIENTO,LAS ALAMEDAS,,,,52970,15,México,013,Atizapán de Zaragoza,0001,Ciudad López Mateos                                                                                           ,0202,026,LCALAMEDAS@CESARPIZZA.COM.MX,19.55421762,-99.24208546,2016-10
9973252,15057722517003441000018998S6,LITTLE CAESARS PIZZA,SIZZLING PLATTER DE MEXICO SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,0 a 5 personas,CALZADA,SAN ESTEBAN,CALLE,SAN ANDRES ATOTO,CALLE,GUANAJUATO,CALLE,SAN FRANCISCO DE ASIS,105,,,COLONIA,AMPLIACION SAN ESTEBAN,,,,53550,15,México,057,Naucalpan de Juárez,0001,Naucalpan de Juárez                                                                                           ,1559,023,,19.45972355,-99.23320546,2024-11
6773669,15121722517001433000028193S9,LITTLE CAESARS PIZZA,CESARS PIZZA SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,AVENIDA,JORGE JIMENEZ CANTU,AVENIDA,HUEHUETOCA,CALLE,54,CIRCUITO,PONIENTE,0,,,FRACCIONAMIENTO,BOSQUES DE LA HACIENDA 3RA SECCION,,,,,15,México,121,Cuautitlán Izcalli,0001,Cuautitlán Izcalli                                                                                            ,2136,006,,19.68628618,-99.21298859,2016-10
6734675,15020722517000783000028193S2,LITTLE CAESARS PIZZA,COMESTIBLES Y ALIMENTOS INTERNACIONALES ,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,AVENIDA,PRESIDENTES DE COACALCO,CALLE,MANUEL PEREZ BALBUENA,CALLE,MALAQUIAS HUITRON,AVENIDA,POTRERO POPULAR,71,,,COLONIA,POTRERO POPULAR,,,,55718,15,México,020,Coacalco de Berriozábal,0001,San Francisco Coacalco                                                                                        ,0512,038,,19.64426682,-99.07779654,2016-10
9295773,15122722516000711000004505S9,LITTLE CAESARS PIZZA,COPIZZA SC DE RL DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,TEZOZOMOC,CALLE,PONIENTE 8-A,CALLE,PONIENTE 7,CALLE,SUR 16,,,,COLONIA,ALFREDO BARANDA,,,,,15,México,122,Valle de Chalco Solidaridad,0001,Xico                                                                                                          ,0014,039,,19.27822888,-98.94820153,2020-11
6734671,15035722517000383000000000U9,LITTLE CAESARS PIZZA,CESARS PIZZA SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,11 a 30 personas,CALLE,TULA-JOROBAS,CALLE,NINGUNO,CALLE,NO APLICA,CALLE,NO APLICA,,,,COLONIA,SANTA TERESA 1,,,SN,54694,15,México,035,Huehuetoca,0027,Santa Teresa                                                                                                  ,0267,030,,19.84062829,-99.23964278,2016-10
6763364,15121722517001442000028193S0,LITTLE CAESARS PIZZA,COMESTIBLES Y ALIMENTOS INTERNACIONALES ,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,6 a 10 personas,CALLE,BOSQUES DE BOLOGNIA,CALLE,BOSQUES DE BOLOGNIA 6,CALLE,BOSQUES DE BOLOGNIA,CALLE,JACARANDAS,6,,,FRACCIONAMIENTO,BOSQUES DEL LAGO,,,,54766,15,México,121,Cuautitlán Izcalli,0001,Cuautitlán Izcalli                                                                                            ,0553,025,,19.61434957,-99.24068597,2016-10
6734674,15104722517001332001000000S9,LITTLE CAESARS PIZZA,CESARS PIZZA SA DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,6 a 10 personas,AVENIDA,PRESIDENTE BENITO JUAREZ,CALLE,MONSERRAT,AVENIDA,ADOLFO LOPEZ MATEOS,CALLE,FRANCISCO I. MADERO,14,,,PUEBLO,PUENTE DE VIGAS,,,,54090,15,México,104,Tlalnepantla de Baz,0001,Tlalnepantla                                                                                                  ,0961,021,,19.51399246,-99.21316742,2016-10
9305878,15099722517001661000018998S3,LITTLE CAESARS PIZZA,SIZZLING PLATTER DE MEXICO S DE RL DE CV,722517,Restaurantes con servicio de preparación de pizzas  hamburguesas  hot dogs y pollos rostizados para llevar,0 a 5 personas,CALLE,MIGUEL NEGRETE,CALLE,JOSE MARIA LUIS  MORA,CALLE,LEANDRO VALLE,CALLE,JOSE MARIA LUIS  MORA,,,,COLONIA,SAN MATEO,,,,56110,15,México,099,Texcoco,0001,Texcoco de Mora                                                                                               ,1309,001,,19.5186178,-98.88575363,2020-11
6855292,15106722516000233000004505S7,LITTLE CAESARS PIZZA SUCURSAL LAS TORRES,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,ALFREDO DEL MAZO,CALLE,Isaac Newton,CALLE,Galileo Galilei,CALLE,María Curie,609,805,,COLONIA,LAS TORRES,,,,50075,15,México,106,Toluca,0001,Toluca de Lerdo                                                                                               ,3231,028,JHERNADEZM@GRUPOINLOSA.COM,19.30401631,-99.6283221,2018-11
6697699,15054722517000893010004505S8,LITTLE CAESARS PIZZA SUCURSAL METEPEC,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,AVENIDA,HERIBERTO ENRÍQUEZ,CALLE,Nogales,CALLE,Citlaltépetl,CALLE,San José,1118,,,FRACCIONAMIENTO,REAL DE SAN JAVIER,,,,52169,15,México,054,Metepec,0038,San Jorge Pueblo Nuevo                                                                                        ,1006,001,JHERNANDEZM@GRUPOINLOSA.COM,19.26421248,-99.64517211,2016-01
6855440,15101722516000033000004505S2,LITTLE CAESARS PIZZA SUCURSAL SANTIAGO TIANGUISTENCO,COPIZZA S DE RL DE CV,722516,Restaurantes de autoservicio,11 a 30 personas,CALLE,DON CATARINO GONZÁLEZ BENÍTEZ,CALLE,Ninguno,AVENIDA,Nicolás Bravo,CALLE,Ninguno,806,1,,COLONIA,LA TEJA,,,,52600,15,México,101,Tianguistenco,0049,Colonia Guadalupe Rhon de Hank                                                                                ,0090,004,JHERNADEZM@GRUPOINLOSA.COM,19.17820984,-99.47202439,2018-11
9387964,15039722516000911000018998S1,LITTLE CAESARS SAN BUENAVENTURA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,CALLE,SAN BUENAVENTURA,CERRADA,El Jaral,CALLE,Ninguno,CALLE,Ninguno,,,,COLONIA,EL CAPULIN,CENTRO Y PLAZA COMERCIAL,,,56535,15,México,039,Ixtapaluca,0099,El Jaral (El Capulín)                                                                                         ,1531,004,,19.30011071,-98.88396171,2022-11
9387957,15033722516002671000018998S2,LITTLE CAESARS SANTA CLARA,SIZZLING PLATTER DE MEXICO SA DE CV,722516,Restaurantes de autoservicio,0 a 5 personas,AVENIDA,JARDINES,AVENIDA,Casa Nueva,OTRO(ESPECIFIQUE),NINGUNO,CALLE,Vía José María Morelos,322,,,COLONIA,JARDINES DE SANTA CLARA,,,,55420,15,México,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,3591,038,,19.54897035,-99.05168792,2022-11
